TransactionID,OrderDate,StoreID,ProductID,CustomerID,SalesRepID,Quantity,UnitPrice,TotalAmount,DiscountAmount,NetSales
T03244,2024-12-20,S07,P012,C0019,SR21,1,200000,200000,10000.0,190000.0
T03245,2024-03-05,S07,P009,C4198,SR19,3,25000,75000,0.0,75000.0
T03246,2024-02-09,S01,P028,C0960,SR02,5,18000,90000,0.0,90000.0
T03247,2024-03-21,S01,P022,C0630,SR02,2,150000,300000,0.0,300000.0
T03248,2024-07-10,S04,P045,C0324,SR11,5,85000,425000,0.0,425000.0
T03249,2024-02-21,S03,P042,C2943,SR08,1,35000,35000,3500.0,31500.0
T03250,2024-06-17,S02,P020,C4877,SR06,1,220000,220000,0.0,220000.0
T03251,2024-01-09,S03,P025,C1398,SR08,3,85000,255000,12750.0,242250.0
T03252,2024-10-27,S01,P027,C4739,SR03,5,25000,125000,6250.0,118750.0
T03253,2024-11-14,S06,P047,C0852,SR16,5,95000,475000,0.0,475000.0
T03254,2024-06-13,S02,P030,C1345,SR05,1,22000,22000,0.0,22000.0
T03255,2024-09-12,S01,P010,C4299,SR01,1,5000,5000,250.0,4750.0
T03256,2024-07-29,S03,P008,C0486,SR09,3,150000,450000,67500.0,382500.0
T03257,2024-03-25,S02,P043,C4535,SR04,3,120000,360000,36000.0,324000.0
T03258,2024-12-23,S07,P002,C0292,SR21,1,400000,400000,40000.0,360000.0
T03259,2024-05-31,S02,P007,C3800,SR05,5,120000,600000,90000.0,510000.0
T03260,2024-05-13,S01,P002,C4796,SR03,2,400000,800000,120000.0,680000.0
T03261,2024-02-09,S01,P051,C0069,SR03,4,75000,300000,0.0,300000.0
T03262,2024-05-13,S09,P007,C0301,SR27,8,120000,960000,0.0,960000.0
T03263,2024-06-24,S01,P003,C3560,SR03,1,180000,180000,9000.0,171000.0
T03264,2024-06-20,S02,P010,C1307,SR04,4,5000,20000,0.0,20000.0
T03265,2024-03-12,S05,P042,C2938,SR15,4,35000,140000,7000.0,133000.0
T03266,2024-10-09,S01,P030,C1909,SR03,4,22000,88000,4400.0,83600.0
T03267,2024-12-26,S03,P050,C1625,SR09,2,65000,130000,0.0,130000.0
T03268,2024-02-29,S06,P013,C0380,SR16,5,280000,1400000,210000.0,1190000.0
T03269,2024-02-27,S03,P005,C4050,SR08,5,200000,1000000,150000.0,850000.0
T03270,2024-07-22,S13,P003,C0355,SR39,2,180000,360000,18000.0,342000.0
T03271,2024-03-02,S11,P008,C0544,SR31,1,150000,150000,0.0,150000.0
T03272,2024-09-16,S06,P009,C2190,SR18,5,25000,125000,6250.0,118750.0
T03273,2024-07-25,S03,P011,C3908,SR08,2,350000,700000,35000.0,665000.0
T03274,2024-11-04,S07,P044,C4741,SR20,5,180000,900000,135000.0,765000.0
T03275,2024-06-08,S08,P002,C0363,SR24,11,400000,4400000,0.0,4400000.0
T03276,2024-02-28,S05,P047,C4426,SR13,1,95000,95000,4750.0,90250.0
T03277,2024-04-22,S03,P029,C3066,SR09,2,55000,110000,0.0,110000.0
T03278,2024-01-08,S01,P036,C1775,SR03,12,45000,540000,0.0,540000.0
T03279,2024-02-12,S15,P007,C4713,SR43,2,120000,240000,36000.0,204000.0
T03280,2024-05-09,S01,P005,C0249,SR03,4,200000,800000,40000.0,760000.0
T03281,2024-03-11,S07,P055,C1239,SR21,5,85000,425000,21250.0,403750.0
T03282,2024-08-06,S08,P006,C0017,SR23,13,120000,1560000,78000.0,1482000.0
T03283,2024-01-22,S03,P049,C4724,SR08,2,55000,110000,11000.0,99000.0
T03284,2024-07-08,S12,P023,C4804,SR34,5,200000,1000000,100000.0,900000.0
T03285,2024-03-15,S03,P043,C0630,SR08,3,120000,360000,0.0,360000.0
T03286,2024-02-04,S15,P015,C4571,SR45,4,550000,2200000,440000.0,1760000.0
T03287,2024-12-30,S05,P018,C0423,SR14,1,80000,80000,8000.0,72000.0
T03288,2024-09-18,S05,P012,C4873,SR14,8,200000,1600000,160000.0,1440000.0
T03289,2024-11-29,S04,P031,C4611,SR10,6,45000,270000,0.0,270000.0
T03290,2024-04-29,S13,P004,C0021,SR39,5,85000,425000,0.0,425000.0
T03291,2024-02-12,S07,P001,C2572,SR21,2,250000,500000,0.0,500000.0
T03292,2024-08-27,S08,P006,C0838,SR23,1,120000,120000,6000.0,114000.0
T03293,2024-10-14,S03,P029,C2027,SR08,4,55000,220000,0.0,220000.0
T03294,2024-07-12,S05,P039,C1108,SR15,1,42000,42000,0.0,42000.0
T03295,2024-06-15,S03,P025,C0180,SR09,3,85000,255000,25500.0,229500.0
T03296,2024-03-28,S01,P029,C4115,SR02,2,55000,110000,11000.0,99000.0
T03297,2024-12-30,S01,P001,C2146,SR02,3,250000,750000,0.0,750000.0
T03298,2024-02-20,S01,P020,C3660,SR02,2,220000,440000,66000.0,374000.0
T03299,2024-08-07,S02,P022,C0404,SR05,3,150000,450000,45000.0,405000.0
T03300,2024-09-09,S12,P010,C1319,SR34,4,5000,20000,2000.0,18000.0
T03301,2024-09-16,S14,P051,C3042,SR40,2,75000,150000,0.0,150000.0
T03302,2024-02-27,S01,P010,C3279,SR01,5,5000,25000,2500.0,22500.0
T03303,2024-10-18,S09,P050,C0764,SR26,4,65000,260000,26000.0,234000.0
T03304,2024-06-12,S12,P001,C3451,SR34,3,250000,750000,112500.0,637500.0
T03305,2024-09-11,S13,P005,C3308,SR37,2,200000,400000,0.0,400000.0
T03306,2024-01-09,S15,P004,C2021,SR45,6,85000,510000,51000.0,459000.0
T03307,2024-06-20,S10,P053,C4703,SR30,1,90000,90000,0.0,90000.0
T03308,2024-09-30,S10,P026,C0758,SR28,3,15000,45000,4500.0,40500.0
T03309,2024-01-23,S01,P010,C0213,SR03,3,5000,15000,0.0,15000.0
T03310,2024-01-24,S01,P040,C4255,SR02,5,120000,600000,30000.0,570000.0
T03311,2024-11-19,S02,P006,C3020,SR04,4,120000,480000,48000.0,432000.0
T03312,2024-04-17,S07,P001,C4669,SR19,4,250000,1000000,0.0,1000000.0
T03313,2024-06-06,S03,P004,C0271,SR07,1,85000,85000,8500.0,76500.0
T03314,2024-07-22,S01,P004,C1947,SR02,3,85000,255000,0.0,255000.0
T03315,2024-08-21,S05,P003,C0163,SR13,2,180000,360000,18000.0,342000.0
T03316,2024-04-29,S03,P028,C4083,SR09,4,18000,72000,0.0,72000.0
T03317,2024-12-30,S09,P050,C2921,SR27,5,65000,325000,48750.0,276250.0
T03318,2024-09-09,S09,P036,C0381,SR26,4,45000,180000,9000.0,171000.0
T03319,2024-04-19,S05,P017,C2247,SR13,5,220000,1100000,55000.0,1045000.0
T03320,2024-03-25,S02,P006,C0649,SR05,3,120000,360000,0.0,360000.0
T03321,2024-09-18,S11,P033,C3551,SR31,2,32000,64000,0.0,64000.0
T03322,2024-12-17,S01,P033,C1449,SR03,1,32000,32000,0.0,32000.0
T03323,2024-02-26,S03,P025,C4243,SR08,7,85000,595000,59500.0,535500.0
T03324,2024-06-17,S01,P036,C0395,SR02,5,45000,225000,0.0,225000.0
T03325,2024-04-03,S04,P012,C3437,SR12,4,200000,800000,0.0,800000.0
T03326,2024-08-03,S01,P013,C0020,SR01,7,280000,1960000,196000.0,1764000.0
T03327,2024-10-14,S02,P054,C4303,SR06,3,55000,165000,16500.0,148500.0
T03328,2024-12-10,S03,P035,C4118,SR08,4,150000,600000,60000.0,540000.0
T03329,2024-12-30,S04,P041,C0294,SR12,5,22000,110000,16500.0,93500.0
T03330,2024-03-10,S10,P017,C0475,SR28,2,220000,440000,22000.0,418000.0
T03331,2024-05-21,S01,P004,C1188,SR03,1,85000,85000,17000.0,68000.0
T03332,2024-05-31,S03,P001,C4848,SR09,5,250000,1250000,62500.0,1187500.0
T03333,2024-05-23,S01,P039,C1665,SR01,14,42000,588000,29400.0,558600.0
T03334,2024-09-24,S04,P010,C4299,SR11,3,5000,15000,0.0,15000.0
T03335,2024-09-11,S01,P023,C0255,SR02,1,200000,200000,0.0,200000.0
T03336,2024-03-01,S05,P018,C3576,SR14,2,80000,160000,0.0,160000.0
T03337,2024-12-20,S03,P008,C3534,SR08,4,150000,600000,0.0,600000.0
T03338,2024-07-11,S07,P024,C0075,SR21,4,65000,260000,13000.0,247000.0
T03339,2024-12-13,S01,P019,C0228,SR01,2,280000,560000,28000.0,532000.0
T03340,2024-08-26,S05,P026,C4999,SR15,2,15000,30000,0.0,30000.0
T03341,2024-03-25,S12,P004,C2407,SR34,9,85000,765000,0.0,765000.0
T03342,2024-05-27,S02,P007,C1330,SR04,3,120000,360000,18000.0,342000.0
T03343,2024-02-19,S05,P010,C4455,SR13,1,5000,5000,500.0,4500.0
T03344,2024-01-12,S02,P053,C0204,SR04,2,90000,180000,18000.0,162000.0
T03345,2024-07-14,S04,P051,C0294,SR10,3,75000,225000,0.0,225000.0
T03346,2024-02-16,S12,P006,C0747,SR36,3,120000,360000,0.0,360000.0
T03347,2024-02-28,S05,P015,C0489,SR13,1,550000,550000,27500.0,522500.0
T03348,2024-07-24,S06,P004,C1275,SR16,2,85000,170000,0.0,170000.0
T03349,2024-06-07,S02,P049,C4881,SR06,4,55000,220000,11000.0,209000.0
T03350,2024-07-06,S05,P010,C2650,SR15,1,5000,5000,0.0,5000.0
T03351,2024-12-16,S03,P011,C4538,SR09,3,350000,1050000,105000.0,945000.0
T03352,2024-12-25,S01,P040,C2880,SR02,2,120000,240000,12000.0,228000.0
T03353,2024-06-11,S05,P008,C3586,SR13,5,150000,750000,0.0,750000.0
T03354,2024-05-18,S05,P007,C1650,SR15,2,120000,240000,0.0,240000.0
T03355,2024-07-08,S05,P023,C0184,SR14,3,200000,600000,60000.0,540000.0
T03356,2024-09-23,S01,P003,C4214,SR02,5,180000,900000,0.0,900000.0
T03357,2024-11-18,S11,P001,C2743,SR31,3,250000,750000,112500.0,637500.0
T03358,2024-05-23,S08,P027,C0317,SR23,3,25000,75000,7500.0,67500.0
T03359,2024-07-18,S02,P009,C0173,SR06,3,25000,75000,7500.0,67500.0
T03360,2024-01-05,S03,P036,C0613,SR09,12,45000,540000,0.0,540000.0
T03361,2024-12-09,S04,P034,C4685,SR11,5,180000,900000,0.0,900000.0
T03362,2024-10-14,S03,P042,C0093,SR09,4,35000,140000,0.0,140000.0
T03363,2024-03-04,S12,P028,C2907,SR34,3,18000,54000,5400.0,48600.0
T03364,2024-04-11,S05,P009,C0785,SR13,5,25000,125000,12500.0,112500.0
T03365,2024-04-23,S01,P012,C0545,SR03,4,200000,800000,40000.0,760000.0
T03366,2024-03-11,S14,P019,C3453,SR40,1,280000,280000,14000.0,266000.0
T03367,2024-04-22,S01,P013,C4648,SR01,15,280000,4200000,0.0,4200000.0
T03368,2024-11-01,S05,P001,C3061,SR15,2,250000,500000,25000.0,475000.0
T03369,2024-03-20,S07,P001,C0059,SR19,4,250000,1000000,50000.0,950000.0
T03370,2024-07-31,S08,P053,C3370,SR23,3,90000,270000,27000.0,243000.0
T03371,2024-08-21,S09,P003,C2415,SR25,1,180000,180000,9000.0,171000.0
T03372,2024-12-16,S01,P008,C0448,SR03,2,150000,300000,45000.0,255000.0
T03373,2024-01-15,S02,P052,C0760,SR06,1,120000,120000,6000.0,114000.0
T03374,2024-05-20,S02,P006,C0128,SR04,11,120000,1320000,66000.0,1254000.0
T03375,2024-03-25,S02,P054,C0437,SR04,11,55000,605000,0.0,605000.0
T03376,2024-03-08,S05,P002,C3818,SR15,3,400000,1200000,60000.0,1140000.0
T03377,2024-07-01,S02,P051,C2100,SR06,13,75000,975000,97500.0,877500.0
T03378,2024-09-09,S02,P011,C3867,SR04,3,350000,1050000,0.0,1050000.0
T03379,2024-11-23,S04,P018,C3891,SR12,5,80000,400000,60000.0,340000.0
T03380,2024-10-23,S02,P009,C1599,SR05,4,25000,100000,0.0,100000.0
T03381,2024-03-25,S01,P043,C2628,SR01,5,120000,600000,0.0,600000.0
T03382,2024-12-08,S14,P003,C3014,SR41,3,180000,540000,81000.0,459000.0
T03383,2024-02-27,S15,P002,C4430,SR44,5,400000,2000000,0.0,2000000.0
T03384,2024-04-23,S01,P046,C0044,SR03,5,150000,750000,0.0,750000.0
T03385,2024-08-18,S13,P040,C0181,SR37,2,120000,240000,24000.0,216000.0
T03386,2024-02-13,S09,P008,C4386,SR27,2,150000,300000,15000.0,285000.0
T03387,2024-07-10,S05,P007,C0228,SR15,5,120000,600000,60000.0,540000.0
T03388,2024-01-31,S04,P008,C0111,SR10,4,150000,600000,0.0,600000.0
T03389,2024-03-04,S12,P001,C1458,SR35,3,250000,750000,37500.0,712500.0
T03390,2024-03-08,S02,P047,C2373,SR04,5,95000,475000,23750.0,451250.0
T03391,2024-06-28,S01,P001,C0450,SR02,2,250000,500000,0.0,500000.0
T03392,2024-10-09,S05,P025,C0217,SR13,5,85000,425000,0.0,425000.0
T03393,2024-06-21,S01,P005,C4710,SR03,6,200000,1200000,0.0,1200000.0
T03394,2024-10-07,S06,P027,C0930,SR18,3,25000,75000,3750.0,71250.0
T03395,2024-01-03,S05,P014,C3812,SR15,1,120000,120000,0.0,120000.0
T03396,2024-08-12,S02,P010,C0381,SR04,4,5000,20000,0.0,20000.0
T03397,2024-08-07,S14,P020,C1665,SR40,2,220000,440000,0.0,440000.0
T03398,2024-04-25,S07,P014,C2114,SR20,1,120000,120000,6000.0,114000.0
T03399,2024-07-24,S01,P041,C2749,SR02,2,22000,44000,6600.0,37400.0
T03400,2024-04-13,S13,P003,C1433,SR37,4,180000,720000,36000.0,684000.0
T03401,2024-08-14,S05,P013,C3315,SR15,4,280000,1120000,56000.0,1064000.0
T03402,2024-12-22,S14,P004,C0022,SR42,1,85000,85000,12750.0,72250.0
T03403,2024-07-22,S14,P033,C0992,SR41,10,32000,320000,48000.0,272000.0
T03404,2024-11-15,S02,P012,C1017,SR06,3,200000,600000,0.0,600000.0
T03405,2024-02-07,S15,P020,C0210,SR44,1,220000,220000,11000.0,209000.0
T03406,2024-12-12,S07,P040,C1603,SR21,10,120000,1200000,240000.0,960000.0
T03407,2024-08-12,S05,P003,C0427,SR14,4,180000,720000,36000.0,684000.0
T03408,2024-06-25,S01,P055,C2181,SR03,5,85000,425000,0.0,425000.0
T03409,2024-12-22,S01,P054,C1002,SR01,2,55000,110000,5500.0,104500.0
T03410,2024-03-22,S04,P044,C0983,SR10,1,180000,180000,0.0,180000.0
T03411,2024-09-04,S15,P004,C1662,SR43,1,85000,85000,4250.0,80750.0
T03412,2024-12-03,S05,P001,C4101,SR15,3,250000,750000,0.0,750000.0
T03413,2024-04-02,S03,P006,C4087,SR08,5,120000,600000,60000.0,540000.0
T03414,2024-06-19,S13,P003,C0330,SR39,1,180000,180000,9000.0,171000.0
T03415,2024-04-13,S02,P054,C2461,SR04,2,55000,110000,0.0,110000.0
T03416,2024-08-12,S06,P014,C0176,SR18,4,120000,480000,48000.0,432000.0
T03417,2024-09-12,S10,P003,C0054,SR29,4,180000,720000,0.0,720000.0
T03418,2024-05-02,S02,P003,C0336,SR05,3,180000,540000,54000.0,486000.0
T03419,2024-12-04,S04,P054,C0175,SR11,4,55000,220000,11000.0,209000.0
T03420,2024-11-22,S11,P007,C1331,SR32,13,120000,1560000,78000.0,1482000.0
T03421,2024-07-02,S13,P031,C0187,SR39,1,45000,45000,4500.0,40500.0
T03422,2024-07-10,S11,P005,C2652,SR32,3,200000,600000,60000.0,540000.0
T03423,2024-06-06,S01,P025,C0067,SR01,2,85000,170000,8500.0,161500.0
T03424,2024-11-05,S05,P009,C0015,SR14,3,25000,75000,3750.0,71250.0
T03425,2024-11-20,S01,P032,C4023,SR01,5,38000,190000,19000.0,171000.0
T03426,2024-03-22,S01,P022,C2653,SR03,1,150000,150000,0.0,150000.0
T03427,2024-12-04,S08,P031,C3739,SR23,10,45000,450000,67500.0,382500.0
T03428,2024-08-20,S14,P007,C4530,SR41,3,120000,360000,0.0,360000.0
T03429,2024-11-28,S08,P010,C0382,SR23,5,5000,25000,1250.0,23750.0
T03430,2024-02-13,S13,P021,C0806,SR38,3,180000,540000,27000.0,513000.0
T03431,2024-12-07,S09,P035,C2086,SR26,4,150000,600000,0.0,600000.0
T03432,2024-09-03,S15,P028,C0586,SR43,5,18000,90000,4500.0,85500.0
T03433,2024-11-25,S04,P052,C0146,SR11,7,120000,840000,42000.0,798000.0
T03434,2024-10-21,S05,P007,C0609,SR15,4,120000,480000,96000.0,384000.0
T03435,2024-06-03,S01,P005,C0466,SR01,5,200000,1000000,0.0,1000000.0
T03436,2024-11-06,S02,P013,C0947,SR06,5,280000,1400000,70000.0,1330000.0
T03437,2024-01-18,S01,P009,C0038,SR02,4,25000,100000,0.0,100000.0
T03438,2024-03-24,S01,P005,C4857,SR01,2,200000,400000,80000.0,320000.0
T03439,2024-05-02,S02,P049,C1593,SR04,1,55000,55000,5500.0,49500.0
T03440,2024-12-09,S03,P027,C0239,SR09,4,25000,100000,0.0,100000.0
T03441,2024-05-28,S03,P002,C3550,SR09,3,400000,1200000,0.0,1200000.0
T03442,2024-05-09,S03,P038,C2978,SR09,1,38000,38000,5700.0,32300.0
T03443,2024-10-07,S05,P041,C1428,SR15,3,22000,66000,0.0,66000.0
T03444,2024-08-05,S13,P043,C1966,SR38,2,120000,240000,24000.0,216000.0
T03445,2024-10-21,S03,P023,C4381,SR09,1,200000,200000,10000.0,190000.0
T03446,2024-03-13,S03,P003,C2595,SR09,1,180000,180000,9000.0,171000.0
T03447,2024-02-26,S10,P006,C0794,SR30,4,120000,480000,72000.0,408000.0
T03448,2024-08-28,S04,P016,C3171,SR10,5,180000,900000,0.0,900000.0
T03449,2024-07-04,S11,P052,C3162,SR32,4,120000,480000,24000.0,456000.0
T03450,2024-11-06,S13,P007,C4385,SR37,2,120000,240000,12000.0,228000.0
T03451,2024-09-10,S11,P020,C0616,SR33,5,220000,1100000,0.0,1100000.0
T03452,2024-12-12,S12,P001,C2684,SR34,13,250000,3250000,0.0,3250000.0
T03453,2024-03-04,S10,P019,C2259,SR29,3,280000,840000,84000.0,756000.0
T03454,2024-07-15,S03,P006,C1765,SR09,2,120000,240000,0.0,240000.0
T03455,2024-08-05,S03,P021,C0157,SR09,3,180000,540000,0.0,540000.0
T03456,2024-04-08,S03,P020,C3117,SR09,6,220000,1320000,0.0,1320000.0
T03457,2024-06-10,S12,P034,C0211,SR36,3,180000,540000,54000.0,486000.0
T03458,2024-05-24,S05,P026,C0258,SR13,4,15000,60000,0.0,60000.0
T03459,2024-11-04,S12,P017,C2393,SR34,5,220000,1100000,55000.0,1045000.0
T03460,2024-03-12,S02,P001,C4335,SR04,1,250000,250000,0.0,250000.0
T03461,2024-08-27,S04,P024,C0443,SR12,3,65000,195000,19500.0,175500.0
T03462,2024-03-07,S09,P018,C4180,SR26,4,80000,320000,16000.0,304000.0
T03463,2024-08-13,S03,P003,C1326,SR08,2,180000,360000,0.0,360000.0
T03464,2024-02-25,S02,P008,C1678,SR05,2,150000,300000,15000.0,285000.0
T03465,2024-10-22,S09,P029,C3510,SR25,1,55000,55000,5500.0,49500.0
T03466,2024-06-26,S01,P003,C1769,SR03,2,180000,360000,18000.0,342000.0
T03467,2024-08-12,S06,P030,C0514,SR18,3,22000,66000,3300.0,62700.0
T03468,2024-08-16,S04,P022,C2705,SR10,1,150000,150000,15000.0,135000.0
T03469,2024-11-05,S12,P006,C2701,SR34,5,120000,600000,0.0,600000.0
T03470,2024-06-26,S05,P028,C0101,SR15,4,18000,72000,3600.0,68400.0
T03471,2024-05-27,S10,P031,C0299,SR28,2,45000,90000,18000.0,72000.0
T03472,2024-12-27,S03,P022,C3204,SR09,1,150000,150000,0.0,150000.0
T03473,2024-05-08,S02,P041,C0687,SR05,3,22000,66000,0.0,66000.0
T03474,2024-10-15,S11,P030,C2274,SR32,2,22000,44000,2200.0,41800.0
T03475,2024-12-30,S06,P042,C0280,SR16,12,35000,420000,42000.0,378000.0
T03476,2024-03-21,S04,P035,C2505,SR10,4,150000,600000,90000.0,510000.0
T03477,2024-09-03,S01,P051,C0175,SR03,3,75000,225000,0.0,225000.0
T03478,2024-10-28,S01,P013,C2464,SR01,2,280000,560000,0.0,560000.0
T03479,2024-08-05,S06,P047,C0569,SR17,3,95000,285000,14250.0,270750.0
T03480,2024-03-04,S03,P019,C1600,SR08,3,280000,840000,84000.0,756000.0
T03481,2024-04-22,S02,P051,C3137,SR05,4,75000,300000,30000.0,270000.0
T03482,2024-02-05,S09,P004,C2889,SR26,2,85000,170000,0.0,170000.0
T03483,2024-02-04,S05,P026,C3514,SR13,4,15000,60000,0.0,60000.0
T03484,2024-07-02,S08,P007,C0407,SR24,3,120000,360000,36000.0,324000.0
T03485,2024-11-23,S13,P028,C1530,SR37,3,18000,54000,0.0,54000.0
T03486,2024-07-22,S05,P010,C3601,SR15,2,5000,10000,0.0,10000.0
T03487,2024-06-17,S03,P030,C0305,SR09,2,22000,44000,2200.0,41800.0
T03488,2024-09-05,S03,P006,C0162,SR07,4,120000,480000,0.0,480000.0
T03489,2024-11-12,S12,P017,C2442,SR34,4,220000,880000,0.0,880000.0
T03490,2024-03-14,S01,P025,C1309,SR03,2,85000,170000,0.0,170000.0
T03491,2024-04-08,S01,P002,C1575,SR03,3,400000,1200000,60000.0,1140000.0
T03492,2024-10-14,S04,P012,C4651,SR12,2,200000,400000,20000.0,380000.0
T03493,2024-08-27,S05,P029,C1649,SR13,4,55000,220000,11000.0,209000.0
T03494,2024-01-14,S05,P002,C3040,SR14,4,400000,1600000,0.0,1600000.0
T03495,2024-10-14,S02,P037,C0007,SR06,5,55000,275000,13750.0,261250.0
T03496,2024-07-29,S12,P005,C2782,SR36,5,200000,1000000,0.0,1000000.0
T03497,2024-06-20,S10,P007,C3705,SR29,2,120000,240000,0.0,240000.0
T03498,2024-03-15,S02,P003,C4863,SR04,2,180000,360000,18000.0,342000.0
T03499,2024-06-04,S08,P042,C3248,SR23,5,35000,175000,17500.0,157500.0
T03500,2024-01-29,S08,P023,C0114,SR23,2,200000,400000,0.0,400000.0
T03501,2024-08-08,S04,P004,C3414,SR10,3,85000,255000,12750.0,242250.0
T03502,2024-02-14,S05,P048,C2565,SR14,5,38000,190000,19000.0,171000.0
T03503,2024-09-23,S08,P045,C0346,SR23,2,85000,170000,0.0,170000.0
T03504,2024-05-10,S13,P011,C4358,SR37,5,350000,1750000,0.0,1750000.0
T03505,2024-08-06,S06,P008,C2920,SR17,3,150000,450000,0.0,450000.0
T03506,2024-10-03,S02,P002,C0284,SR06,2,400000,800000,40000.0,760000.0
T03507,2024-10-23,S09,P013,C4511,SR26,2,280000,560000,28000.0,532000.0
T03508,2024-04-15,S04,P033,C1710,SR10,1,32000,32000,0.0,32000.0
T03509,2024-03-21,S01,P001,C0050,SR01,5,250000,1250000,125000.0,1125000.0
T03510,2024-01-04,S06,P024,C0389,SR16,2,65000,130000,0.0,130000.0
T03511,2024-07-22,S07,P010,C0338,SR21,5,5000,25000,1250.0,23750.0
T03512,2024-09-05,S01,P003,C0203,SR01,4,180000,720000,36000.0,684000.0
T03513,2024-02-27,S02,P014,C4870,SR05,2,120000,240000,0.0,240000.0
T03514,2024-09-05,S06,P054,C0261,SR17,1,55000,55000,0.0,55000.0
T03515,2024-02-23,S07,P042,C3645,SR21,4,35000,140000,0.0,140000.0
T03516,2024-04-18,S11,P051,C0856,SR31,5,75000,375000,0.0,375000.0
T03517,2024-09-18,S13,P010,C4660,SR38,11,5000,55000,0.0,55000.0
T03518,2024-08-12,S15,P035,C2675,SR43,4,150000,600000,0.0,600000.0
T03519,2024-09-29,S13,P002,C0836,SR38,5,400000,2000000,0.0,2000000.0
T03520,2024-04-15,S06,P044,C0256,SR16,4,180000,720000,36000.0,684000.0
T03521,2024-07-10,S12,P005,C0308,SR36,1,200000,200000,10000.0,190000.0
T03522,2024-06-28,S02,P004,C0331,SR05,1,85000,85000,8500.0,76500.0
T03523,2024-02-27,S01,P017,C4467,SR02,2,220000,440000,22000.0,418000.0
T03524,2024-04-22,S07,P019,C0057,SR19,4,280000,1120000,56000.0,1064000.0
T03525,2024-08-09,S15,P015,C2267,SR44,4,550000,2200000,220000.0,1980000.0
T03526,2024-01-04,S02,P010,C1428,SR04,3,5000,15000,1500.0,13500.0
T03527,2024-04-29,S10,P001,C3759,SR28,3,250000,750000,0.0,750000.0
T03528,2024-06-23,S03,P007,C0206,SR09,1,120000,120000,6000.0,114000.0
T03529,2024-02-08,S01,P005,C0436,SR02,3,200000,600000,0.0,600000.0
T03530,2024-06-12,S01,P002,C3762,SR02,1,400000,400000,0.0,400000.0
T03531,2024-05-08,S04,P016,C0006,SR12,5,180000,900000,45000.0,855000.0
T03532,2024-01-15,S07,P010,C3596,SR19,3,5000,15000,0.0,15000.0
T03533,2024-02-13,S04,P007,C0141,SR10,5,120000,600000,120000.0,480000.0
T03534,2024-03-11,S05,P001,C0107,SR15,5,250000,1250000,187500.0,1062500.0
T03535,2024-07-03,S01,P006,C0033,SR01,1,120000,120000,6000.0,114000.0
T03536,2024-07-15,S05,P041,C1296,SR13,3,22000,66000,0.0,66000.0
T03537,2024-07-24,S03,P013,C2369,SR07,3,280000,840000,84000.0,756000.0
T03538,2024-02-09,S08,P010,C3075,SR23,5,5000,25000,0.0,25000.0
T03539,2024-08-13,S05,P029,C0905,SR15,7,55000,385000,0.0,385000.0
T03540,2024-05-10,S11,P020,C1817,SR32,3,220000,660000,33000.0,627000.0
T03541,2024-02-11,S05,P020,C0922,SR15,1,220000,220000,0.0,220000.0
T03542,2024-05-20,S11,P013,C3089,SR32,4,280000,1120000,56000.0,1064000.0
T03543,2024-02-06,S05,P005,C0082,SR14,1,200000,200000,0.0,200000.0
T03544,2024-03-19,S10,P006,C2112,SR29,4,120000,480000,48000.0,432000.0
T03545,2024-01-22,S01,P029,C1374,SR01,3,55000,165000,24750.0,140250.0
T03546,2024-09-15,S04,P002,C3027,SR12,2,400000,800000,0.0,800000.0
T03547,2024-11-21,S05,P001,C3383,SR15,5,250000,1250000,62500.0,1187500.0
T03548,2024-07-03,S08,P004,C4780,SR23,2,85000,170000,8500.0,161500.0
T03549,2024-04-08,S08,P033,C4790,SR24,1,32000,32000,0.0,32000.0
T03550,2024-01-16,S13,P003,C0623,SR39,4,180000,720000,0.0,720000.0
T03551,2024-09-27,S03,P006,C0078,SR08,2,120000,240000,12000.0,228000.0
T03552,2024-10-14,S03,P007,C3933,SR09,5,120000,600000,0.0,600000.0
T03553,2024-08-01,S07,P003,C2797,SR20,13,180000,2340000,0.0,2340000.0
T03554,2024-04-25,S11,P048,C0079,SR32,8,38000,304000,0.0,304000.0
T03555,2024-08-05,S02,P023,C3496,SR05,2,200000,400000,0.0,400000.0
T03556,2024-04-10,S02,P053,C0152,SR06,4,90000,360000,0.0,360000.0
T03557,2024-09-27,S05,P043,C0404,SR13,4,120000,480000,0.0,480000.0
T03558,2024-07-05,S03,P001,C1534,SR09,10,250000,2500000,0.0,2500000.0
T03559,2024-03-18,S03,P007,C0458,SR09,11,120000,1320000,66000.0,1254000.0
T03560,2024-02-12,S05,P006,C4846,SR14,3,120000,360000,0.0,360000.0
T03561,2024-07-08,S01,P009,C0385,SR02,5,25000,125000,0.0,125000.0
T03562,2024-07-17,S03,P012,C4545,SR09,4,200000,800000,0.0,800000.0
T03563,2024-04-15,S07,P027,C4207,SR21,3,25000,75000,7500.0,67500.0
T03564,2024-03-01,S03,P006,C3823,SR07,1,120000,120000,0.0,120000.0
T03565,2024-11-29,S01,P006,C4080,SR03,5,120000,600000,0.0,600000.0
T03566,2024-04-30,S01,P035,C0175,SR02,3,150000,450000,0.0,450000.0
T03567,2024-02-09,S01,P001,C0483,SR03,3,250000,750000,112500.0,637500.0
T03568,2024-09-02,S07,P037,C4318,SR20,1,55000,55000,11000.0,44000.0
